Date,market,Close,Regime_Name,Stress_Score,Signal,Signal_Label,Signal_Reason
2016-03-21,bist100,834.0225830078125,Calm/Bull,1.2302753416568684e-05,1,BUY,Calm/Bull low stress=0.00
2016-03-22,bist100,817.6566772460938,Calm/Bull,0.003184655368236,1,BUY,Calm/Bull low stress=0.00
2016-03-23,bist100,803.8327026367188,Calm/Bull,0.0001922896815735,1,BUY,Calm/Bull low stress=0.00
2016-03-24,bist100,813.5796508789062,Calm/Bull,8.718359037838711e-05,1,BUY,Calm/Bull low stress=0.00
2016-03-25,bist100,813.5606689453125,Calm/Bull,0.0006859642715818,1,BUY,Calm/Bull low stress=0.00
2016-03-28,bist100,813.441650390625,Calm/Bull,0.0003421107647793,1,BUY,Calm/Bull low stress=0.00
2016-03-29,bist100,817.3316650390625,Calm/Bull,2.647636880706939e-05,1,BUY,Calm/Bull low stress=0.00
2016-03-30,bist100,829.173583984375,Calm/Bull,4.2298762528579776e-05,1,BUY,Calm/Bull low stress=0.00
2016-03-31,bist100,832.6755981445312,Calm/Bull,2.3333888463344692e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-01,bist100,823.589599609375,Calm/Bull,9.966719738670124e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-04,bist100,838.7245483398438,Calm/Bull,0.0005232936288292,1,BUY,Calm/Bull low stress=0.00
2016-04-05,bist100,829.6365966796875,Calm/Bull,0.0002084401218438,1,BUY,Calm/Bull low stress=0.00
2016-04-06,bist100,815.108642578125,Calm/Bull,0.0006028273960926,1,BUY,Calm/Bull low stress=0.00
2016-04-07,bist100,811.6426391601562,Calm/Bull,0.0002497429904887,1,BUY,Calm/Bull low stress=0.00
2016-04-08,bist100,825.0166015625,Calm/Bull,0.0048919432499199,1,BUY,Calm/Bull low stress=0.00
2016-04-11,bist100,839.8705444335938,Transition,0.0081368172087487,1,BUY,Transition BUY=0.01
2016-04-12,bist100,837.1935424804688,Calm/Bull,0.0004156167159114,1,BUY,Calm/Bull low stress=0.00
2016-04-13,bist100,856.9624633789062,Transition,0.0119264557085996,1,BUY,Transition BUY=0.01
2016-04-14,bist100,857.8453979492188,Calm/Bull,0.001061348447085,1,BUY,Calm/Bull low stress=0.00
2016-04-15,bist100,855.7284545898438,Calm/Bull,0.0003772369014117,1,BUY,Calm/Bull low stress=0.00
2016-04-18,bist100,863.4324340820312,Calm/Bull,0.0003553180422486,1,BUY,Calm/Bull low stress=0.00
2016-04-19,bist100,862.5054321289062,Calm/Bull,7.780043405979525e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-20,bist100,855.4974975585938,Calm/Bull,0.0001840464767813,1,BUY,Calm/Bull low stress=0.00
2016-04-21,bist100,856.7034912109375,Calm/Bull,2.9077473104104683e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-22,bist100,858.2824096679688,Calm/Bull,2.530545377222149e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-25,bist100,851.0894775390625,Calm/Bull,6.94800171022651e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-26,bist100,857.5594482421875,Calm/Bull,4.577425715070073e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-27,bist100,853.7374877929688,Calm/Bull,4.032680760538716e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-28,bist100,854.7734985351562,Calm/Bull,2.3289294140962096e-05,1,BUY,Calm/Bull low stress=0.00
2016-04-29,bist100,853.2734985351562,Calm/Bull,2.591298824695214e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-02,bist100,838.2945556640625,Calm/Bull,0.0004864581561865,1,BUY,Calm/Bull low stress=0.00
2016-05-03,bist100,810.6937255859375,Stress/Bear,0.979228803199848,-1,REDUCE,Stress rising=0.98↑
2016-05-04,bist100,793.82177734375,Calm/Bull,0.0377258071061816,1,BUY,Calm/Bull low stress=0.04
2016-05-05,bist100,786.9838256835938,Calm/Bull,0.4452561600127654,1,BUY,Calm/Bull low stress=0.45
2016-05-06,bist100,783.6768798828125,Calm/Bull,0.0336298742587484,1,BUY,Calm/Bull low stress=0.03
2016-05-09,bist100,790.6167602539062,Calm/Bull,0.0010328879177905,1,BUY,Calm/Bull low stress=0.00
2016-05-10,bist100,788.0198364257812,Calm/Bull,9.047394906841062e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-11,bist100,790.2738037109375,Calm/Bull,2.7234324363049756e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-12,bist100,783.037841796875,Calm/Bull,4.52354848105477e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-13,bist100,778.079833984375,Calm/Bull,3.414128515551089e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-16,bist100,769.992919921875,Calm/Bull,0.0001037832985742,1,BUY,Calm/Bull low stress=0.00
2016-05-17,bist100,772.7678833007812,Calm/Bull,5.699741772777466e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-18,bist100,772.4349365234375,Calm/Bull,3.985827958445892e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-20,bist100,763.572998046875,Calm/Bull,6.468040453683877e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-23,bist100,767.6549072265625,Calm/Bull,9.390499385487e-05,1,BUY,Calm/Bull low stress=0.00
2016-05-24,bist100,794.341796875,Transition,0.4950531114086668,1,BUY,Transition BUY=0.50
2016-05-25,bist100,786.0868530273438,Calm/Bull,0.0024675291908743,1,BUY,Calm/Bull low stress=0.00
2016-05-26,bist100,780.3518676757812,Calm/Bull,0.0015403600855673,1,BUY,Calm/Bull low stress=0.00
2016-05-27,bist100,780.2848510742188,Calm/Bull,0.003518753384007,1,BUY,Calm/Bull low stress=0.00
2016-05-30,bist100,785.3478393554688,Calm/Bull,0.0034621556962072,1,BUY,Calm/Bull low stress=0.00
2016-05-31,bist100,778.0298461914062,Calm/Bull,0.0004731048829671,1,BUY,Calm/Bull low stress=0.00
2016-06-01,bist100,770.3449096679688,Calm/Bull,5.484436619937632e-05,1,BUY,Calm/Bull low stress=0.00
2016-06-02,bist100,762.7169799804688,Calm/Bull,3.7479763016303194e-05,1,BUY,Calm/Bull low stress=0.00
2016-06-03,bist100,781.390869140625,Transition,0.0075802524634187,1,BUY,Transition BUY=0.01
2016-06-06,bist100,785.923828125,Calm/Bull,7.043586745976542e-05,1,BUY,Calm/Bull low stress=0.00
2016-06-07,bist100,781.5718383789062,Calm/Bull,7.309625684865518e-05,1,BUY,Calm/Bull low stress=0.00
2016-06-08,bist100,788.3228149414062,Calm/Bull,0.0001933782526519,1,BUY,Calm/Bull low stress=0.00
2016-06-09,bist100,777.1128540039062,Calm/Bull,0.0004444904800472,1,BUY,Calm/Bull low stress=0.00
2016-06-10,bist100,768.868896484375,Calm/Bull,0.0001793420373866,1,BUY,Calm/Bull low stress=0.00
2016-06-13,bist100,765.337890625,Calm/Bull,0.0001642541045832,1,BUY,Calm/Bull low stress=0.00
2016-06-14,bist100,757.5909423828125,Calm/Bull,0.0002898768568711,1,BUY,Calm/Bull low stress=0.00
2016-06-15,bist100,762.3699951171875,Calm/Bull,0.0009493164497655,1,BUY,Calm/Bull low stress=0.00
2016-06-16,bist100,746.7130126953125,Calm/Bull,0.0027121134979117,1,BUY,Calm/Bull low stress=0.00
2016-06-17,bist100,754.3009643554688,Calm/Bull,0.0006881214006659,1,BUY,Calm/Bull low stress=0.00
2016-06-20,bist100,775.2269287109375,Calm/Bull,0.0283157515049271,1,BUY,Calm/Bull low stress=0.03
2016-06-21,bist100,775.3099365234375,Calm/Bull,0.0001975311780785,1,BUY,Calm/Bull low stress=0.00
2016-06-22,bist100,772.6708984375,Calm/Bull,0.0001197103600605,1,BUY,Calm/Bull low stress=0.00
2016-06-23,bist100,779.8948364257812,Calm/Bull,0.0003952618467914,1,BUY,Calm/Bull low stress=0.00
2016-06-24,bist100,753.6559448242188,Calm/Bull,0.1679001020335033,1,BUY,Calm/Bull low stress=0.17
2016-06-27,bist100,751.6080322265625,Calm/Bull,0.0088943930039888,1,BUY,Calm/Bull low stress=0.01
2016-06-28,bist100,769.2889404296875,Calm/Bull,0.0197302244589461,1,BUY,Calm/Bull low stress=0.02
2016-06-29,bist100,767.1159057617188,Calm/Bull,0.0030159232956756,1,BUY,Calm/Bull low stress=0.00
2016-06-30,bist100,768.1679077148438,Calm/Bull,0.0008258859343459,1,BUY,Calm/Bull low stress=0.00
2016-07-01,bist100,779.516845703125,Calm/Bull,0.0016070718246087,1,BUY,Calm/Bull low stress=0.00
2016-07-04,bist100,783.8728637695312,Calm/Bull,0.1090647838216097,1,BUY,Calm/Bull low stress=0.11
2016-07-08,bist100,780.1908569335938,Calm/Bull,0.0007031433973141,1,BUY,Calm/Bull low stress=0.00
2016-07-11,bist100,792.3457641601562,Calm/Bull,0.0010621702015447,1,BUY,Calm/Bull low stress=0.00
2016-07-12,bist100,811.4116821289062,Transition,0.0185312799538545,1,BUY,Transition BUY=0.02
2016-07-13,bist100,813.212646484375,Calm/Bull,0.0021590866071408,1,BUY,Calm/Bull low stress=0.00
2016-07-14,bist100,825.8936157226562,Calm/Bull,0.001776522203396,1,BUY,Calm/Bull low stress=0.00
2016-07-15,bist100,828.2496337890625,Calm/Bull,0.0016946575735861,1,BUY,Calm/Bull low stress=0.00
2016-07-18,bist100,769.5718994140625,Stress/Bear,1.0,-1,REDUCE,Stress rising=1.00↑
2016-07-19,bist100,761.7739868164062,Stress/Bear,0.9999348375458964,1,BUY,Stress peak fading=1.00↓
2016-07-20,bist100,749.0240478515625,Stress/Bear,0.9962849543715142,1,BUY,Stress peak fading=1.00↓
2016-07-21,bist100,715.9462280273438,Stress/Bear,0.9999999966282188,-1,REDUCE,Stress rising=1.00↑
2016-07-22,bist100,717.3801879882812,Stress/Bear,0.999999889046891,1,BUY,Stress peak fading=1.00↓
2016-07-25,bist100,741.736083984375,Stress/Bear,0.9784655717309624,1,BUY,Stress peak fading=0.98↓
2016-07-26,bist100,736.8900756835938,Stress/Bear,0.8958523581690103,1,BUY,Stress peak fading=0.90↓
2016-07-27,bist100,750.7530517578125,Stress/Bear,0.826168796116493,1,BUY,Stress peak fading=0.83↓
2016-07-28,bist100,752.43701171875,Stress/Bear,0.8107207597255268,1,BUY,Stress peak fading=0.81↓
2016-07-29,bist100,754.0509643554688,Stress/Bear,0.7093978167539347,1,BUY,Stress peak fading=0.71↓
2016-08-01,bist100,767.1129150390625,Stress/Bear,0.8557279658182487,-1,REDUCE,Stress rising=0.86↑
2016-08-02,bist100,758.0349731445312,Stress/Bear,0.8696682476181589,-1,REDUCE,Stress rising=0.87↑
2016-08-03,bist100,745.5180053710938,Stress/Bear,0.6809118036371569,-1,REDUCE,Stress/Bear active=0.68
2016-08-04,bist100,761.251953125,Stress/Bear,0.787875552718386,-1,REDUCE,Stress rising=0.79↑
2016-08-05,bist100,760.6529541015625,Stress/Bear,0.6841440174776471,-1,REDUCE,Stress/Bear active=0.68
2016-08-08,bist100,777.786865234375,Stress/Bear,0.9596148478312284,-1,REDUCE,Stress rising=0.96↑
2016-08-09,bist100,785.244873046875,Stress/Bear,0.9532404579473744,1,BUY,Stress peak fading=0.95↓
2016-08-10,bist100,779.5528564453125,Stress/Bear,0.9150115334520592,1,BUY,Stress peak fading=0.92↓
2016-08-11,bist100,790.331787109375,Stress/Bear,0.8720870479026425,1,BUY,Stress peak fading=0.87↓
2016-08-12,bist100,782.2818603515625,Stress/Bear,0.867243826847141,1,BUY,Stress peak fading=0.87↓
2016-08-15,bist100,784.7218627929688,Calm/Bull,0.0110000888677145,1,BUY,Calm/Bull low stress=0.01
2016-08-16,bist100,777.0668334960938,Calm/Bull,0.0077644933463725,1,BUY,Calm/Bull low stress=0.01
2016-08-17,bist100,781.473876953125,Calm/Bull,0.0065948458597273,1,BUY,Calm/Bull low stress=0.01
2016-08-18,bist100,779.704833984375,Transition,0.0026206763820289,1,BUY,Transition BUY=0.00
2016-08-19,bist100,781.4518432617188,Transition,0.0018880828548005,1,BUY,Transition BUY=0.00
2016-08-22,bist100,779.5288696289062,Transition,0.0005362400291076,1,BUY,Transition BUY=0.00
2016-08-23,bist100,773.3319091796875,Transition,0.0004685981175368,1,BUY,Transition BUY=0.00
2016-08-24,bist100,761.1589965820312,Transition,0.002032267770258,1,BUY,Transition BUY=0.00
2016-08-25,bist100,767.8948974609375,Transition,0.0015369861231049,1,BUY,Transition BUY=0.00
2016-08-26,bist100,771.1929321289062,Transition,0.0003536102028676,1,BUY,Transition BUY=0.00
2016-08-29,bist100,761.1839599609375,Transition,0.0010359780305088,1,BUY,Transition BUY=0.00
2016-08-31,bist100,759.6719970703125,Transition,0.0003455172168057,1,BUY,Transition BUY=0.00
2016-09-01,bist100,758.5239868164062,Transition,0.0001716887710341,1,BUY,Transition BUY=0.00
2016-09-02,bist100,768.8389282226562,Transition,0.0001420185424596,1,BUY,Transition BUY=0.00
2016-09-05,bist100,777.911865234375,Transition,0.0002354045655844,1,BUY,Transition BUY=0.00
2016-09-06,bist100,779.94384765625,Transition,9.60038745966876e-05,1,BUY,Transition BUY=0.00
2016-09-07,bist100,776.4279174804688,Transition,0.0001127678948529,1,BUY,Transition BUY=0.00
2016-09-08,bist100,778.4308471679688,Transition,6.508550394301865e-05,1,BUY,Transition BUY=0.00
2016-09-09,bist100,770.5308837890625,Transition,5.6677707059849024e-05,1,BUY,Transition BUY=0.00
2016-09-16,bist100,760.198974609375,Transition,0.0001458597826474,1,BUY,Transition BUY=0.00
2016-09-19,bist100,776.703857421875,Transition,0.0004211219753318,1,BUY,Transition BUY=0.00
2016-09-20,bist100,773.1309204101562,Transition,0.0001269472805821,1,BUY,Transition BUY=0.00
2016-09-21,bist100,779.1548461914062,Transition,0.0001187300921241,1,BUY,Transition BUY=0.00
2016-09-22,bist100,797.9547729492188,Transition,0.0022413638406412,1,BUY,Transition BUY=0.00
2016-09-23,bist100,797.559814453125,Transition,0.0009913177991412,1,BUY,Transition BUY=0.00
2016-09-26,bist100,767.2529296875,Stress/Bear,0.9259070552660604,-1,REDUCE,Stress rising=0.93↑
2016-09-27,bist100,771.6029052734375,Transition,0.0018105324206325,1,BUY,Transition BUY=0.00
2016-09-28,bist100,776.7738647460938,Transition,0.0023717574392355,1,BUY,Transition BUY=0.00
2016-09-29,bist100,770.763916015625,Calm/Bull,0.006264739923034,1,BUY,Calm/Bull low stress=0.01
2016-09-30,bist100,764.8799438476562,Calm/Bull,0.0065993480787746,1,BUY,Calm/Bull low stress=0.01
2016-10-03,bist100,772.2499389648438,Calm/Bull,0.001350347506094,1,BUY,Calm/Bull low stress=0.00
2016-10-04,bist100,770.5739135742188,Transition,0.006135570179738,1,BUY,Transition BUY=0.01
2016-10-05,bist100,778.5328369140625,Transition,0.0027364547660697,1,BUY,Transition BUY=0.00
2016-10-06,bist100,778.94287109375,Calm/Bull,0.0010889693592171,1,BUY,Calm/Bull low stress=0.00
2016-10-07,bist100,779.755859375,Calm/Bull,0.0005548153004099,1,BUY,Calm/Bull low stress=0.00
2016-10-10,bist100,778.348876953125,Calm/Bull,0.0010199346611478,1,BUY,Calm/Bull low stress=0.00
2016-10-11,bist100,776.431884765625,Transition,0.0018657527860131,1,BUY,Transition BUY=0.00
2016-10-12,bist100,774.60888671875,Calm/Bull,0.0005957370708777,1,BUY,Calm/Bull low stress=0.00
2016-10-13,bist100,768.0989379882812,Calm/Bull,0.0010734144477474,1,BUY,Calm/Bull low stress=0.00
2016-10-14,bist100,775.5379028320312,Calm/Bull,0.0004000592444081,1,BUY,Calm/Bull low stress=0.00
2016-10-17,bist100,774.3718872070312,Calm/Bull,5.089860853834931e-05,1,BUY,Calm/Bull low stress=0.00
2016-10-18,bist100,783.3998413085938,Calm/Bull,0.0001541808842361,1,BUY,Calm/Bull low stress=0.00
2016-10-19,bist100,792.0947875976562,Calm/Bull,8.258020795170326e-05,1,BUY,Calm/Bull low stress=0.00
2016-10-20,bist100,792.519775390625,Calm/Bull,9.672441181380616e-05,1,BUY,Calm/Bull low stress=0.00
2016-10-21,bist100,788.4328002929688,Calm/Bull,9.8939199199729e-05,1,BUY,Calm/Bull low stress=0.00
2016-10-24,bist100,799.32177734375,Calm/Bull,9.924780731330913e-08,1,BUY,Calm/Bull low stress=0.00
2016-10-25,bist100,794.3287963867188,Calm/Bull,3.256620306951354e-08,1,BUY,Calm/Bull low stress=0.00
2016-10-26,bist100,793.9747924804688,Calm/Bull,2.3083545893779962e-08,1,BUY,Calm/Bull low stress=0.00
2016-10-27,bist100,787.3878784179688,Calm/Bull,2.4970395653517803e-08,1,BUY,Calm/Bull low stress=0.00
2016-10-28,bist100,783.3248291015625,Calm/Bull,1.775071634663767e-07,1,BUY,Calm/Bull low stress=0.00
2016-10-31,bist100,785.3578491210938,Calm/Bull,8.392882239155153e-09,1,BUY,Calm/Bull low stress=0.00
2016-11-01,bist100,774.2819213867188,Calm/Bull,2.7297200735304594e-07,1,BUY,Calm/Bull low stress=0.00
2016-11-02,bist100,771.7119140625,Calm/Bull,5.112374565831146e-08,1,BUY,Calm/Bull low stress=0.00
2016-11-03,bist100,766.8099365234375,Calm/Bull,5.993716445057191e-08,1,BUY,Calm/Bull low stress=0.00
2016-11-04,bist100,742.6680297851562,Calm/Bull,0.0081352190301559,1,BUY,Calm/Bull low stress=0.01
2016-11-07,bist100,756.8159790039062,Calm/Bull,0.0021291113326027,1,BUY,Calm/Bull low stress=0.00
2016-11-08,bist100,763.6739501953125,Calm/Bull,0.0002655203537473,1,BUY,Calm/Bull low stress=0.00
2016-11-09,bist100,762.0859985351562,Calm/Bull,0.0032009057014057,1,BUY,Calm/Bull low stress=0.00
2016-11-10,bist100,763.5999755859375,Calm/Bull,0.0002124545661411,1,BUY,Calm/Bull low stress=0.00
2016-11-11,bist100,751.738037109375,Calm/Bull,0.0006916903109099,1,BUY,Calm/Bull low stress=0.00
2016-11-14,bist100,744.18701171875,Calm/Bull,0.0002185986249418,1,BUY,Calm/Bull low stress=0.00
2016-11-15,bist100,751.5020141601562,Calm/Bull,0.000277370814435,1,BUY,Calm/Bull low stress=0.00
2016-11-16,bist100,747.5870361328125,Calm/Bull,0.0001107635018467,1,BUY,Calm/Bull low stress=0.00
2016-11-17,bist100,751.3580322265625,Calm/Bull,0.0001390041861011,1,BUY,Calm/Bull low stress=0.00
2016-11-18,bist100,756.385986328125,Calm/Bull,0.0003380818267744,1,BUY,Calm/Bull low stress=0.00
2016-11-21,bist100,755.4319458007812,Calm/Bull,0.0001444025786629,1,BUY,Calm/Bull low stress=0.00
2016-11-22,bist100,758.115966796875,Calm/Bull,9.420716337098978e-05,1,BUY,Calm/Bull low stress=0.00
2016-11-23,bist100,750.3650512695312,Calm/Bull,0.0002744805815835,1,BUY,Calm/Bull low stress=0.00
2016-11-24,bist100,741.9271240234375,Calm/Bull,0.0033522367730201,1,BUY,Calm/Bull low stress=0.00
2016-11-25,bist100,743.6310424804688,Calm/Bull,0.000123965550414,1,BUY,Calm/Bull low stress=0.00
2016-11-28,bist100,749.8980102539062,Calm/Bull,0.0003321463108881,1,BUY,Calm/Bull low stress=0.00
2016-11-29,bist100,742.0510864257812,Calm/Bull,0.0001674866933152,1,BUY,Calm/Bull low stress=0.00
2016-11-30,bist100,739.9481201171875,Calm/Bull,9.44563022930027e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-01,bist100,725.1951293945312,Calm/Bull,0.0027091280103166,1,BUY,Calm/Bull low stress=0.00
2016-12-02,bist100,733.9050903320312,Calm/Bull,0.000819407732843,1,BUY,Calm/Bull low stress=0.00
2016-12-05,bist100,735.9931030273438,Calm/Bull,3.410996422697896e-06,1,BUY,Calm/Bull low stress=0.00
2016-12-06,bist100,754.3289794921875,Transition,0.0010356706919832,1,BUY,Transition BUY=0.00
2016-12-07,bist100,760.303955078125,Calm/Bull,4.191679509418807e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-08,bist100,759.2890014648438,Calm/Bull,0.0002675994018406,1,BUY,Calm/Bull low stress=0.00
2016-12-09,bist100,757.2689819335938,Calm/Bull,4.060051931720584e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-12,bist100,762.3919677734375,Calm/Bull,0.0001278530906667,1,BUY,Calm/Bull low stress=0.00
2016-12-13,bist100,769.9489135742188,Calm/Bull,1.0114240311906849e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-14,bist100,768.804931640625,Calm/Bull,1.174819889359147e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-15,bist100,776.7818603515625,Calm/Bull,0.0001023217028739,1,BUY,Calm/Bull low stress=0.00
2016-12-16,bist100,775.8928833007812,Calm/Bull,2.548856979804917e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-19,bist100,771.5739135742188,Calm/Bull,0.0001795273664343,1,BUY,Calm/Bull low stress=0.00
2016-12-20,bist100,778.0748291015625,Calm/Bull,0.0002776450471326,1,BUY,Calm/Bull low stress=0.00
2016-12-21,bist100,776.19091796875,Calm/Bull,0.0001262292856214,1,BUY,Calm/Bull low stress=0.00
2016-12-22,bist100,774.0429077148438,Calm/Bull,4.405935435621327e-05,1,BUY,Calm/Bull low stress=0.00
2016-12-23,bist100,769.7178955078125,Calm/Bull,0.0001422803612645,1,BUY,Calm/Bull low stress=0.00
2016-12-26,bist100,770.2808837890625,Calm/Bull,0.0032585776848535,1,BUY,Calm/Bull low stress=0.00
2016-12-27,bist100,766.9899291992188,Calm/Bull,0.0001022860229762,1,BUY,Calm/Bull low stress=0.00
2016-12-28,bist100,775.472900390625,Calm/Bull,0.0001854057275713,1,BUY,Calm/Bull low stress=0.00
2016-12-29,bist100,778.3548583984375,Calm/Bull,8.39106677317561e-07,1,BUY,Calm/Bull low stress=0.00
2016-12-30,bist100,781.3828735351562,Calm/Bull,5.292857485863323e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-02,bist100,777.5408325195312,Calm/Bull,2.3671273058211845e-06,1,BUY,Calm/Bull low stress=0.00
2017-01-03,bist100,766.1779174804688,Calm/Bull,2.113236783681677e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-04,bist100,761.4319458007812,Calm/Bull,2.5471178808291332e-08,1,BUY,Calm/Bull low stress=0.00
2017-01-05,bist100,763.8589477539062,Calm/Bull,8.042481575511037e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-06,bist100,771.0618896484375,Calm/Bull,7.498844520732936e-08,1,BUY,Calm/Bull low stress=0.00
2017-01-09,bist100,773.9398803710938,Calm/Bull,2.8108881783114407e-08,1,BUY,Calm/Bull low stress=0.00
2017-01-10,bist100,773.9329223632812,Calm/Bull,2.2147667531809878e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-11,bist100,776.661865234375,Calm/Bull,2.325959840304493e-07,1,BUY,Calm/Bull low stress=0.00
2017-01-12,bist100,808.9057006835938,Stress/Bear,0.5685698587549585,-1,REDUCE,Stress/Bear active=0.57
2017-01-13,bist100,815.2386474609375,Transition,0.0088569956228072,1,BUY,Transition BUY=0.01
2017-01-16,bist100,817.1126708984375,Calm/Bull,0.0004549069837022,1,BUY,Calm/Bull low stress=0.00
2017-01-17,bist100,823.6235961914062,Calm/Bull,0.0017810051681861,1,BUY,Calm/Bull low stress=0.00
2017-01-18,bist100,827.7886352539062,Calm/Bull,0.0021274898449645,1,BUY,Calm/Bull low stress=0.00
2017-01-19,bist100,822.9985961914062,Calm/Bull,0.0002267829158845,1,BUY,Calm/Bull low stress=0.00
2017-01-20,bist100,830.6676025390625,Calm/Bull,0.000113180168394,1,BUY,Calm/Bull low stress=0.00
2017-01-23,bist100,830.4736328125,Calm/Bull,6.73726703464592e-05,1,BUY,Calm/Bull low stress=0.00
2017-01-24,bist100,842.0745239257812,Calm/Bull,0.0004407181747879,1,BUY,Calm/Bull low stress=0.00
2017-01-25,bist100,831.2786254882812,Calm/Bull,0.0003451881758976,1,BUY,Calm/Bull low stress=0.00
2017-01-26,bist100,838.2605590820312,Calm/Bull,0.0001557047652531,1,BUY,Calm/Bull low stress=0.00
2017-01-27,bist100,838.26953125,Calm/Bull,0.0003893196267504,1,BUY,Calm/Bull low stress=0.00
2017-01-30,bist100,862.3704223632812,Transition,0.0769957254529278,1,BUY,Transition BUY=0.08
2017-01-31,bist100,862.952392578125,Calm/Bull,0.0007679037225676,1,BUY,Calm/Bull low stress=0.00
2017-02-01,bist100,868.4754028320312,Calm/Bull,0.0005156329643155,1,BUY,Calm/Bull low stress=0.00
2017-02-02,bist100,873.9373779296875,Calm/Bull,0.000487312711533,1,BUY,Calm/Bull low stress=0.00
2017-02-03,bist100,883.8903198242188,Calm/Bull,0.0022309552036015,1,BUY,Calm/Bull low stress=0.00
2017-02-06,bist100,873.5743408203125,Calm/Bull,0.0179398696054173,1,BUY,Calm/Bull low stress=0.02
2017-02-07,bist100,874.7623901367188,Calm/Bull,0.0010204897893368,1,BUY,Calm/Bull low stress=0.00
2017-02-08,bist100,882.486328125,Calm/Bull,0.0013515209182618,1,BUY,Calm/Bull low stress=0.00
2017-02-09,bist100,888.2973022460938,Calm/Bull,9.7316001386119e-06,1,BUY,Calm/Bull low stress=0.00
2017-02-10,bist100,874.7283325195312,Calm/Bull,0.0005023235032347,1,BUY,Calm/Bull low stress=0.00
2017-02-13,bist100,885.7783203125,Calm/Bull,0.0002934104354117,1,BUY,Calm/Bull low stress=0.00
2017-02-14,bist100,880.8173217773438,Calm/Bull,6.684942242069214e-05,1,BUY,Calm/Bull low stress=0.00
2017-02-15,bist100,878.8153686523438,Calm/Bull,8.168725529373547e-05,1,BUY,Calm/Bull low stress=0.00
2017-02-16,bist100,881.8643188476562,Calm/Bull,0.0001640987823519,1,BUY,Calm/Bull low stress=0.00
2017-02-17,bist100,888.29931640625,Calm/Bull,0.0001494623197015,1,BUY,Calm/Bull low stress=0.00
2017-02-20,bist100,885.872314453125,Calm/Bull,9.801572581085637e-05,1,BUY,Calm/Bull low stress=0.00
2017-02-21,bist100,889.6463012695312,Calm/Bull,7.543428891687455e-05,1,BUY,Calm/Bull low stress=0.00
2017-02-22,bist100,885.3082885742188,Calm/Bull,0.0001255126945009,1,BUY,Calm/Bull low stress=0.00
2017-02-23,bist100,891.3792724609375,Calm/Bull,4.5409190815886575e-05,1,BUY,Calm/Bull low stress=0.00
2017-02-24,bist100,882.580322265625,Calm/Bull,0.0003001716795184,1,BUY,Calm/Bull low stress=0.00
2017-02-27,bist100,877.6493530273438,Calm/Bull,1.67458019813129e-06,1,BUY,Calm/Bull low stress=0.00
2017-02-28,bist100,874.7783813476562,Calm/Bull,2.1694380314843965e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-01,bist100,893.1982421875,Transition,0.0005403772478404,1,BUY,Transition BUY=0.00
2017-03-02,bist100,899.334228515625,Calm/Bull,1.636260263519922e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-03,bist100,897.2162475585938,Calm/Bull,1.7201199028086875e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-06,bist100,910.4451904296876,Calm/Bull,9.175727349935544e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-07,bist100,908.1311645507812,Calm/Bull,1.875464300642155e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-08,bist100,894.84423828125,Calm/Bull,0.0001167981135809,1,BUY,Calm/Bull low stress=0.00
2017-03-09,bist100,890.0213012695312,Calm/Bull,2.3603035771599012e-05,1,BUY,Calm/Bull low stress=0.00
2017-03-10,bist100,896.1092529296875,Calm/Bull,5.571823765574693e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-13,bist100,894.292236328125,Calm/Bull,2.2146304454475173e-06,1,BUY,Calm/Bull low stress=0.00
2017-03-14,bist100,891.3602905273438,Calm/Bull,3.1290514489417955e-06,1,BUY,Calm/Bull low stress=0.00
