Date,market,Close,Regime,Regime_Name,Stress_Score
2020-04-24,dax,10336.08984375,2,Stress/Bear,0.9999999999988862
2020-04-27,dax,10659.990234375,2,Stress/Bear,0.999999999999936
2020-04-28,dax,10795.6298828125,2,Stress/Bear,0.9999999999999982
2020-04-29,dax,11107.740234375,2,Stress/Bear,1.0
2020-04-30,dax,10861.6396484375,2,Stress/Bear,1.0
2020-05-04,dax,10466.7998046875,2,Stress/Bear,1.0
2020-05-05,dax,10729.4599609375,2,Stress/Bear,0.9999999999999911
2020-05-06,dax,10606.2001953125,2,Stress/Bear,0.9999999999999929
2020-05-07,dax,10759.26953125,2,Stress/Bear,1.0
2020-05-08,dax,10904.48046875,2,Stress/Bear,1.0
2020-05-11,dax,10824.990234375,2,Stress/Bear,1.0
2020-05-12,dax,10819.5,2,Stress/Bear,1.0
2020-05-13,dax,10542.66015625,2,Stress/Bear,1.0
2020-05-14,dax,10337.01953125,2,Stress/Bear,1.0
2020-05-15,dax,10465.169921875,2,Stress/Bear,1.0
2020-05-18,dax,11058.8701171875,2,Stress/Bear,1.0
2020-05-19,dax,11075.2900390625,2,Stress/Bear,1.0
2020-05-20,dax,11223.7099609375,2,Stress/Bear,1.0
2020-05-21,dax,11065.9296875,2,Stress/Bear,1.0
2020-05-22,dax,11073.8701171875,2,Stress/Bear,1.0
2020-05-25,dax,11391.2802734375,2,Stress/Bear,1.0
2020-05-26,dax,11504.650390625,2,Stress/Bear,1.0
2020-05-27,dax,11657.6904296875,2,Stress/Bear,1.0
2020-05-28,dax,11781.1298828125,2,Stress/Bear,1.0
2020-05-29,dax,11586.849609375,2,Stress/Bear,1.0
2020-06-02,dax,12021.2802734375,2,Stress/Bear,1.0
2020-06-03,dax,12487.3603515625,2,Stress/Bear,1.0
2020-06-04,dax,12430.5595703125,2,Stress/Bear,1.0
2020-06-05,dax,12847.6796875,2,Stress/Bear,1.0
2020-06-08,dax,12819.58984375,2,Stress/Bear,1.0
2020-06-09,dax,12617.990234375,2,Stress/Bear,1.0
2020-06-10,dax,12530.16015625,2,Stress/Bear,0.9999999057930955
2020-06-11,dax,11970.2900390625,2,Stress/Bear,0.9999999999985896
2020-06-12,dax,11949.2802734375,2,Stress/Bear,0.9999999999771028
2020-06-15,dax,11911.349609375,2,Stress/Bear,0.9999999999740865
2020-06-16,dax,12315.66015625,2,Stress/Bear,0.999999714901225
2020-06-17,dax,12382.1396484375,2,Stress/Bear,0.9999404771954363
2020-06-18,dax,12281.5302734375,2,Stress/Bear,0.9999835032695384
2020-06-19,dax,12330.759765625,2,Stress/Bear,0.999999999984956
2020-06-22,dax,12262.9697265625,2,Stress/Bear,0.9723411889141053
2020-06-23,dax,12523.759765625,2,Stress/Bear,0.9795565408054858
2020-06-24,dax,12093.9404296875,2,Stress/Bear,0.999999701038821
2020-06-25,dax,12177.8701171875,2,Stress/Bear,0.9989964930799784
2020-06-26,dax,12089.3896484375,2,Stress/Bear,0.9989319688419731
2020-06-29,dax,12232.1201171875,2,Stress/Bear,0.9971136901802942
2020-06-30,dax,12310.9296875,2,Stress/Bear,0.8737943597285722
2020-07-01,dax,12260.5703125,1,Transition,0.15295733292140423
2020-07-02,dax,12608.4599609375,2,Stress/Bear,0.6413689832032916
2020-07-03,dax,12528.1796875,1,Transition,0.039696721954416356
2020-07-06,dax,12733.4501953125,1,Transition,0.030080877830455086
2020-07-07,dax,12616.7998046875,1,Transition,0.023809512584819035
2020-07-08,dax,12494.8095703125,1,Transition,0.02382721587995855
2020-07-09,dax,12489.4599609375,1,Transition,0.010611096266869163
2020-07-10,dax,12633.7099609375,1,Transition,0.0029950546113301545
2020-07-13,dax,12799.9697265625,1,Transition,0.002719314536651456
2020-07-14,dax,12697.3603515625,1,Transition,0.0008143432027786726
2020-07-15,dax,12930.98046875,1,Transition,0.0023129878124185264
2020-07-16,dax,12874.9697265625,1,Transition,0.00038737671902638274
2020-07-17,dax,12919.6103515625,1,Transition,0.0007578598937717846
2020-07-20,dax,13046.919921875,1,Transition,0.0009433091334680886
2020-07-21,dax,13171.830078125,1,Transition,0.0021954173337213963
2020-07-22,dax,13104.25,1,Transition,0.0005646907290722365
2020-07-23,dax,13103.3896484375,1,Transition,0.00034471238741596503
2020-07-24,dax,12838.0595703125,1,Transition,0.0007035540951452341
2020-07-27,dax,12838.66015625,1,Transition,0.0001634013975512686
2020-07-28,dax,12835.2802734375,1,Transition,5.368347705857175e-05
2020-07-29,dax,12822.259765625,1,Transition,0.00024324436752775006
2020-07-30,dax,12379.650390625,2,Stress/Bear,0.9664732512595798
2020-07-31,dax,12313.3603515625,1,Transition,0.0003381564774506681
2020-08-03,dax,12646.98046875,1,Transition,0.0071234109877902595
2020-08-04,dax,12600.8701171875,1,Transition,0.00011525609043605115
2020-08-05,dax,12660.25,1,Transition,0.00018736550457752572
2020-08-06,dax,12591.6796875,1,Transition,0.00020294928909482226
2020-08-07,dax,12674.8798828125,1,Transition,5.030957353127686e-05
2020-08-10,dax,12687.5302734375,1,Transition,2.3060855368565724e-05
2020-08-11,dax,12946.8896484375,1,Transition,0.000514148788614482
2020-08-12,dax,13058.6298828125,1,Transition,5.6105583082995534e-05
2020-08-13,dax,12993.7099609375,1,Transition,7.928484271156147e-05
2020-08-14,dax,12901.33984375,1,Transition,3.5394938714611495e-05
2020-08-17,dax,12920.66015625,1,Transition,2.365227246115781e-05
2020-08-18,dax,12881.759765625,1,Transition,3.0402587419275617e-05
2020-08-19,dax,12977.330078125,1,Transition,2.5094210794652245e-05
2020-08-20,dax,12830.0,1,Transition,4.312088942118224e-05
2020-08-21,dax,12764.7998046875,1,Transition,7.313178635103465e-05
2020-08-24,dax,13066.5400390625,1,Transition,0.00026118436766633924
2020-08-25,dax,13061.6201171875,1,Transition,4.138897955377632e-05
2020-08-26,dax,13190.150390625,1,Transition,5.900381766968039e-05
2020-08-27,dax,13096.3603515625,1,Transition,9.062178761487303e-06
2020-08-28,dax,13033.2001953125,1,Transition,2.7510250355378646e-05
2020-08-31,dax,12945.3798828125,1,Transition,3.333693901940721e-06
2020-09-01,dax,12974.25,1,Transition,8.298606671512932e-06
2020-09-02,dax,13243.4296875,1,Transition,0.0007423638908653489
2020-09-03,dax,13057.76953125,1,Transition,0.02230266549424533
2020-09-04,dax,12842.66015625,1,Transition,0.01272937530661836
2020-09-07,dax,13100.2802734375,1,Transition,9.082840295318623e-05
2020-09-08,dax,12968.330078125,1,Transition,0.00018527404747535923
2020-09-09,dax,13237.2099609375,1,Transition,0.0007858420117071601
2020-09-10,dax,13208.8896484375,1,Transition,6.01835499897912e-05
2020-09-11,dax,13202.83984375,1,Transition,7.551029404007561e-05
2020-09-14,dax,13193.66015625,1,Transition,3.704477995781339e-05
2020-09-15,dax,13217.669921875,1,Transition,9.661241523564782e-05
2020-09-16,dax,13255.3701171875,0,Calm/Bull,0.0001553214671883282
2020-09-17,dax,13208.1201171875,1,Transition,8.87238661999415e-05
2020-09-18,dax,13116.25,2,Stress/Bear,0.999999999159991
2020-09-21,dax,12542.4404296875,2,Stress/Bear,0.9934834775471914
2020-09-22,dax,12594.3896484375,1,Transition,0.004787782402556523
2020-09-23,dax,12642.9697265625,1,Transition,0.001163081131323013
2020-09-24,dax,12606.5703125,1,Transition,0.0017272309269087075
2020-09-25,dax,12469.2001953125,1,Transition,0.0037076488720674343
2020-09-28,dax,12870.8701171875,1,Transition,0.01658705359365193
2020-09-29,dax,12825.8203125,1,Transition,0.0029736005703595797
2020-09-30,dax,12760.73046875,1,Transition,0.001382473238726939
2020-10-01,dax,12730.76953125,1,Transition,0.005120822018238264
2020-10-02,dax,12689.0400390625,1,Transition,0.0008768698763106722
2020-10-05,dax,12828.3095703125,1,Transition,0.0006206899374074733
2020-10-06,dax,12906.01953125,1,Transition,0.00029743839331014673
2020-10-07,dax,12928.5703125,1,Transition,0.0003211542967513944
2020-10-08,dax,13042.2099609375,1,Transition,0.000351083907394216
2020-10-09,dax,13051.23046875,1,Transition,0.0006310683228726925
2020-10-12,dax,13138.41015625,1,Transition,0.00037273828530162467
2020-10-13,dax,13018.990234375,1,Transition,0.0003754627581208948
2020-10-14,dax,13028.0595703125,1,Transition,0.0004106497077661426
2020-10-15,dax,12703.75,1,Transition,0.0033017103836681457
2020-10-16,dax,12908.990234375,1,Transition,0.004108594776888759
2020-10-19,dax,12854.66015625,1,Transition,3.870330915459375e-05
2020-10-20,dax,12736.9501953125,1,Transition,6.664130021245342e-05
2020-10-21,dax,12557.6396484375,1,Transition,9.904034996180562e-05
2020-10-22,dax,12543.0595703125,1,Transition,8.911537608737152e-05
2020-10-23,dax,12645.75,1,Transition,0.00011265292512335657
2020-10-26,dax,12177.1796875,1,Transition,0.018348949293264902
2020-10-27,dax,12063.5703125,1,Transition,0.005222917633755804
2020-10-28,dax,11560.509765625,2,Stress/Bear,0.9999358638987005
2020-10-29,dax,11598.0703125,1,Transition,0.41418960938825883
2020-10-30,dax,11556.48046875,1,Transition,0.12858815723194647
2020-11-02,dax,11788.2802734375,1,Transition,0.01160778978753162
2020-11-03,dax,12088.98046875,1,Transition,0.025579299184891068
2020-11-04,dax,12324.2197265625,2,Stress/Bear,0.9787832182387359
2020-11-05,dax,12568.08984375,1,Transition,0.44244222760379975
2020-11-06,dax,12480.01953125,1,Transition,0.3489250915964188
2020-11-09,dax,13095.9697265625,2,Stress/Bear,0.9999999999999893
2020-11-10,dax,13163.1103515625,2,Stress/Bear,0.9999884829281313
2020-11-11,dax,13216.1796875,2,Stress/Bear,0.9450901059098514
2020-11-12,dax,13052.9501953125,1,Transition,0.3548456145553625
2020-11-13,dax,13076.7197265625,1,Transition,0.1292023403436303
2020-11-16,dax,13138.6103515625,1,Transition,0.04187862076737583
2020-11-17,dax,13133.4697265625,1,Transition,0.08024132092724544
2020-11-18,dax,13201.8896484375,1,Transition,0.04986261297210228
2020-11-19,dax,13086.16015625,1,Transition,0.09197792497072663
2020-11-20,dax,13137.25,1,Transition,0.045578802099249714
2020-11-23,dax,13126.9697265625,1,Transition,0.008809346061942686
2020-11-24,dax,13292.4404296875,1,Transition,0.032054919061438834
2020-11-25,dax,13289.7998046875,1,Transition,0.0018996346241266064
2020-11-26,dax,13286.5703125,1,Transition,0.0015172258978096978
2020-11-27,dax,13335.6796875,1,Transition,0.0012261560016854549
2020-11-30,dax,13291.16015625,1,Transition,0.009542046034929044
2020-12-01,dax,13382.2998046875,1,Transition,0.00014022241342719974
2020-12-02,dax,13313.240234375,1,Transition,7.373760426500448e-05
2020-12-03,dax,13252.8603515625,1,Transition,3.367201799599499e-05
2020-12-04,dax,13298.9599609375,1,Transition,2.982785040882688e-05
2020-12-07,dax,13271.0,1,Transition,2.7760486588255443e-08
2020-12-08,dax,13278.490234375,1,Transition,3.032252058973193e-08
2020-12-09,dax,13340.259765625,1,Transition,3.8872796058018604e-07
2020-12-10,dax,13295.73046875,1,Transition,4.203140538069704e-08
2020-12-11,dax,13114.2998046875,1,Transition,8.495759977920718e-07
2020-12-14,dax,13223.16015625,1,Transition,1.6928927633360514e-07
2020-12-15,dax,13362.8701171875,1,Transition,3.053239969800898e-07
2020-12-16,dax,13565.98046875,1,Transition,2.885289335472624e-06
2020-12-17,dax,13667.25,1,Transition,4.8667521099015534e-06
2020-12-18,dax,13630.509765625,2,Stress/Bear,0.9999991829109297
2020-12-21,dax,13246.2998046875,1,Transition,0.0012637717384061955
2020-12-22,dax,13418.1103515625,1,Transition,3.3432267790048483e-06
2020-12-23,dax,13587.23046875,1,Transition,4.57301004065932e-06
2020-12-28,dax,13790.2900390625,1,Transition,8.937966566483621e-06
2020-12-29,dax,13761.3798828125,1,Transition,5.580567767203248e-06
2020-12-30,dax,13718.7802734375,1,Transition,1.6440864878625703e-05
2021-01-04,dax,13726.740234375,1,Transition,1.9627930301937882e-05
2021-01-05,dax,13651.2197265625,1,Transition,1.016820246522028e-05
2021-01-06,dax,13891.9697265625,1,Transition,0.0008330298329769603
2021-01-07,dax,13968.240234375,1,Transition,0.0005891409633917882
2021-01-08,dax,14049.5302734375,1,Transition,0.00010790604343818705
2021-01-11,dax,13936.66015625,1,Transition,1.9660621475352644e-05
2021-01-12,dax,13925.0595703125,1,Transition,5.4230473753697724e-05
2021-01-13,dax,13939.7099609375,1,Transition,3.580752053359214e-05
2021-01-14,dax,13988.7001953125,1,Transition,7.163227148418113e-05
2021-01-15,dax,13787.73046875,1,Transition,0.0005110920191132842
2021-01-18,dax,13848.349609375,1,Transition,1.0531404731699359e-05
2021-01-19,dax,13815.0595703125,1,Transition,8.778181326951434e-06
2021-01-20,dax,13921.3701171875,1,Transition,1.3410537342117344e-05
2021-01-21,dax,13906.669921875,1,Transition,9.972198944284398e-06
2021-01-22,dax,13873.9697265625,1,Transition,8.163540000139562e-06
2021-01-25,dax,13643.9501953125,1,Transition,6.494017222457001e-05
2021-01-26,dax,13870.990234375,1,Transition,8.606679804798609e-05
2021-01-27,dax,13620.4599609375,1,Transition,0.002711813702692765
2021-01-28,dax,13665.9296875,1,Transition,0.00039250717165015893
2021-01-29,dax,13432.8701171875,1,Transition,0.000840369026898244
2021-02-01,dax,13622.01953125,0,Calm/Bull,4.416533878348379e-05
2021-02-02,dax,13835.16015625,0,Calm/Bull,0.00016438905090362574
2021-02-03,dax,13933.6298828125,0,Calm/Bull,4.889226783822868e-05
2021-02-04,dax,14060.2900390625,0,Calm/Bull,0.0001030287495691437
2021-02-05,dax,14056.7197265625,0,Calm/Bull,0.00032955602273020677
2021-02-08,dax,14059.91015625,0,Calm/Bull,1.3376394876484718e-05
2021-02-09,dax,14011.7998046875,0,Calm/Bull,5.752697875388649e-06
2021-02-10,dax,13932.9697265625,0,Calm/Bull,3.3391195776934546e-05
2021-02-11,dax,14040.91015625,0,Calm/Bull,8.25235182833717e-06
2021-02-12,dax,14049.8896484375,0,Calm/Bull,3.749188018227831e-06
2021-02-15,dax,14109.48046875,0,Calm/Bull,6.261871854038955e-06
2021-02-16,dax,14064.599609375,0,Calm/Bull,6.335290126128637e-06
2021-02-17,dax,13909.26953125,0,Calm/Bull,3.195864867078507e-05
2021-02-18,dax,13886.9296875,0,Calm/Bull,9.988720921348943e-06
2021-02-19,dax,13993.23046875,0,Calm/Bull,1.4686991990629988e-05
2021-02-22,dax,13950.0400390625,0,Calm/Bull,7.376820039009707e-06
2021-02-23,dax,13864.8095703125,0,Calm/Bull,0.0006504969059847096
2021-02-24,dax,13976.0,0,Calm/Bull,5.104400465287099e-07
2021-02-25,dax,13879.330078125,0,Calm/Bull,7.4111500112210785e-06
2021-02-26,dax,13786.2900390625,0,Calm/Bull,1.3288965584676603e-05
2021-03-01,dax,14012.8203125,0,Calm/Bull,1.7078823093712544e-06
2021-03-02,dax,14039.7998046875,0,Calm/Bull,6.227556651816807e-08
2021-03-03,dax,14080.0302734375,0,Calm/Bull,1.0380017271241262e-06
2021-03-04,dax,14056.33984375,0,Calm/Bull,5.777623839859401e-07
2021-03-05,dax,13920.6904296875,0,Calm/Bull,6.381049885592988e-06
2021-03-08,dax,14380.91015625,1,Transition,0.40331525801588064
2021-03-09,dax,14437.9404296875,0,Calm/Bull,0.00030171703497112535
2021-03-10,dax,14540.25,0,Calm/Bull,8.379157159213267e-05
2021-03-11,dax,14569.3896484375,0,Calm/Bull,1.749841558784677e-05
2021-03-12,dax,14502.3896484375,0,Calm/Bull,6.399909954958976e-05
2021-03-15,dax,14461.419921875,0,Calm/Bull,2.8193958477726253e-06
2021-03-16,dax,14557.580078125,0,Calm/Bull,3.42367124419426e-05
2021-03-17,dax,14596.6103515625,0,Calm/Bull,2.968805109517976e-05
2021-03-18,dax,14775.51953125,0,Calm/Bull,0.0006399861786912878
2021-03-19,dax,14621.0,2,Stress/Bear,0.9999972820346279
2021-03-22,dax,14657.2099609375,0,Calm/Bull,1.0169765883505947e-05
2021-03-23,dax,14662.01953125,0,Calm/Bull,4.4632330544447406e-05
2021-03-24,dax,14610.3896484375,0,Calm/Bull,1.672515144287627e-05
2021-03-25,dax,14621.3603515625,0,Calm/Bull,0.0001250233149152085
2021-03-26,dax,14748.9404296875,0,Calm/Bull,3.209063876398795e-05
2021-03-29,dax,14817.7197265625,0,Calm/Bull,3.911129416137958e-06
2021-03-30,dax,15008.6103515625,0,Calm/Bull,2.0558340121530372e-05
2021-03-31,dax,15008.33984375,0,Calm/Bull,3.3149984954331505e-05
2021-04-01,dax,15107.169921875,0,Calm/Bull,1.82258847071739e-05
2021-04-06,dax,15212.6796875,0,Calm/Bull,4.038615034275982e-05
2021-04-07,dax,15176.3603515625,0,Calm/Bull,3.895787243190363e-09
2021-04-08,dax,15202.6796875,0,Calm/Bull,3.92414310526823e-09
2021-04-09,dax,15234.16015625,0,Calm/Bull,1.4427028597932227e-09
2021-04-12,dax,15215.0,0,Calm/Bull,1.5593864891940467e-09
2021-04-13,dax,15234.3603515625,0,Calm/Bull,1.3431071524790484e-09
2021-04-14,dax,15209.150390625,0,Calm/Bull,2.6119378699340094e-09
2021-04-15,dax,15255.330078125,0,Calm/Bull,1.2567373860277547e-09
2021-04-16,dax,15459.75,0,Calm/Bull,1.8739046019784941e-07
2021-04-19,dax,15368.3896484375,0,Calm/Bull,2.7712759208891774e-09
2021-04-20,dax,15129.509765625,0,Calm/Bull,4.694386995175904e-06
2021-04-21,dax,15195.9697265625,0,Calm/Bull,2.4010711416644114e-08
2021-04-22,dax,15320.51953125,0,Calm/Bull,3.366652234582777e-08
2021-04-23,dax,15279.6201171875,0,Calm/Bull,8.332800193549627e-08
2021-04-26,dax,15296.33984375,0,Calm/Bull,3.050203439831189e-08
2021-04-27,dax,15249.26953125,0,Calm/Bull,3.26690499591637e-08
2021-04-28,dax,15292.1796875,0,Calm/Bull,6.267721954527067e-07
2021-04-29,dax,15154.2001953125,0,Calm/Bull,1.343874700133105e-06
2021-04-30,dax,15135.91015625,0,Calm/Bull,2.4985643183102515e-07
2021-05-03,dax,15236.4697265625,0,Calm/Bull,4.548436188871827e-08
2021-05-04,dax,14856.48046875,1,Transition,0.26751592787211753
2021-05-05,dax,15170.7802734375,0,Calm/Bull,0.001505873350299712
2021-05-06,dax,15196.740234375,0,Calm/Bull,8.856166970150181e-06
2021-05-07,dax,15399.650390625,0,Calm/Bull,3.8379747517842255e-05
2021-05-10,dax,15400.41015625,0,Calm/Bull,1.658658532817981e-05
2021-05-11,dax,15119.75,0,Calm/Bull,0.004337561423513004
2021-05-12,dax,15150.2197265625,0,Calm/Bull,2.403059466378337e-05
2021-05-13,dax,15199.6796875,2,Stress/Bear,0.5217252204716782
2021-05-14,dax,15416.6396484375,0,Calm/Bull,8.216004244445827e-05
2021-05-17,dax,15396.6201171875,0,Calm/Bull,1.6706857383839597e-05
2021-05-18,dax,15386.580078125,0,Calm/Bull,1.335146762605178e-05
2021-05-19,dax,15113.5595703125,0,Calm/Bull,0.003876984235244464
2021-05-20,dax,15370.259765625,0,Calm/Bull,0.0012751371438095424
2021-05-21,dax,15437.509765625,0,Calm/Bull,7.566046852355096e-05
2021-05-25,dax,15465.08984375,0,Calm/Bull,0.0005021521017906352
2021-05-26,dax,15450.7197265625,0,Calm/Bull,2.5883850619026346e-05
2021-05-27,dax,15406.73046875,0,Calm/Bull,0.007943110901570688
2021-05-28,dax,15519.98046875,0,Calm/Bull,3.415830216657213e-05
2021-05-31,dax,15421.1298828125,0,Calm/Bull,0.00015124925176043
2021-06-01,dax,15567.3603515625,0,Calm/Bull,6.491029826198354e-05
2021-06-02,dax,15602.7099609375,0,Calm/Bull,1.1552787767190744e-05
2021-06-03,dax,15632.669921875,0,Calm/Bull,4.059523557838981e-06
2021-06-04,dax,15692.900390625,0,Calm/Bull,2.0207998805010867e-06
2021-06-07,dax,15677.150390625,0,Calm/Bull,8.810313616088415e-07
2021-06-08,dax,15640.599609375,0,Calm/Bull,1.3542145043017472e-06
2021-06-09,dax,15581.1396484375,0,Calm/Bull,1.570050267973958e-07
2021-06-10,dax,15571.2197265625,0,Calm/Bull,1.799765371234235e-07
2021-06-11,dax,15693.26953125,0,Calm/Bull,4.356984648551756e-07
2021-06-14,dax,15673.6396484375,0,Calm/Bull,2.5707235505987686e-08
2021-06-15,dax,15729.51953125,0,Calm/Bull,4.2804148737794336e-08
2021-06-16,dax,15710.5703125,0,Calm/Bull,1.6539250674163427e-07
2021-06-17,dax,15727.669921875,0,Calm/Bull,3.6244006451347216e-09
2021-06-18,dax,15448.0400390625,0,Calm/Bull,0.07035445544996094
2021-06-21,dax,15603.240234375,0,Calm/Bull,2.1421599881035046e-06
2021-06-22,dax,15636.330078125,0,Calm/Bull,7.240703709654922e-09
2021-06-23,dax,15456.3896484375,0,Calm/Bull,1.0936495000380942e-07
2021-06-24,dax,15589.23046875,0,Calm/Bull,1.2699929712980966e-07
2021-06-25,dax,15607.9697265625,0,Calm/Bull,4.2743649531577224e-08
2021-06-28,dax,15554.1796875,0,Calm/Bull,1.4014452672818133e-08
2021-06-29,dax,15690.58984375,0,Calm/Bull,8.139364333726569e-08
2021-06-30,dax,15531.0400390625,0,Calm/Bull,1.9968312928800415e-06
2021-07-01,dax,15603.8095703125,0,Calm/Bull,1.8168017794958807e-07
2021-07-02,dax,15650.08984375,0,Calm/Bull,4.5902197845775656e-08
2021-07-05,dax,15661.9697265625,0,Calm/Bull,2.7002780931098942e-08
2021-07-06,dax,15511.3798828125,0,Calm/Bull,2.3486392640854927e-07
2021-07-07,dax,15692.7099609375,0,Calm/Bull,1.8729505371043152e-06
2021-07-08,dax,15420.6396484375,0,Calm/Bull,0.00035514945670595124
2021-07-09,dax,15687.9296875,0,Calm/Bull,4.8768530747063464e-05
2021-07-12,dax,15790.509765625,0,Calm/Bull,1.944303627248366e-06
2021-07-13,dax,15789.6396484375,0,Calm/Bull,6.7278153335106014e-06
2021-07-14,dax,15788.98046875,0,Calm/Bull,1.74821472297703e-06
2021-07-15,dax,15629.66015625,0,Calm/Bull,3.5531081273840186e-05
2021-07-16,dax,15540.3095703125,0,Calm/Bull,5.737579877302716e-06
2021-07-19,dax,15133.2001953125,2,Stress/Bear,0.6218647324170095
2021-07-20,dax,15216.26953125,0,Calm/Bull,0.0003853558664793181
2021-07-21,dax,15422.5,0,Calm/Bull,0.001878437303905104
2021-07-22,dax,15514.5400390625,0,Calm/Bull,1.8363778757858188e-05
2021-07-23,dax,15669.2900390625,0,Calm/Bull,3.381800630222623e-05
2021-07-26,dax,15618.98046875,0,Calm/Bull,3.1973680902572085e-05
2021-07-27,dax,15519.1298828125,0,Calm/Bull,1.8822324115331057e-05
2021-07-28,dax,15570.3603515625,0,Calm/Bull,3.036465775793516e-05
2021-07-29,dax,15640.4697265625,0,Calm/Bull,1.3953047035695324e-05
2021-07-30,dax,15544.3896484375,0,Calm/Bull,2.4746495903010943e-05
2021-08-02,dax,15568.73046875,0,Calm/Bull,9.909458329589114e-06
2021-08-03,dax,15555.080078125,0,Calm/Bull,8.204010972828025e-06
2021-08-04,dax,15692.1298828125,0,Calm/Bull,1.5031418816604111e-05
2021-08-05,dax,15744.669921875,0,Calm/Bull,2.2146443945530776e-05
2021-08-06,dax,15761.4501953125,0,Calm/Bull,2.9623223387760752e-06
2021-08-09,dax,15745.41015625,0,Calm/Bull,9.225459054208492e-07
2021-08-10,dax,15770.7099609375,0,Calm/Bull,1.2042912283487199e-06
2021-08-11,dax,15826.08984375,0,Calm/Bull,9.720629292055781e-07
2021-08-12,dax,15937.509765625,0,Calm/Bull,2.129023478116991e-06
2021-08-13,dax,15977.4404296875,0,Calm/Bull,1.49916422232821e-06
2021-08-16,dax,15925.73046875,0,Calm/Bull,1.369952291171178e-09
2021-08-17,dax,15921.9501953125,0,Calm/Bull,1.3080858739467893e-09
2021-08-18,dax,15965.9697265625,0,Calm/Bull,1.1622862197565534e-10
2021-08-19,dax,15765.8095703125,0,Calm/Bull,9.065975500145686e-08
2021-08-20,dax,15808.0400390625,0,Calm/Bull,1.1392791510934062e-09
2021-08-23,dax,15852.7900390625,0,Calm/Bull,2.2722900281756958e-10
2021-08-24,dax,15905.849609375,0,Calm/Bull,2.092825280206856e-10
2021-08-25,dax,15860.66015625,0,Calm/Bull,9.620230549705697e-11
2021-08-26,dax,15793.6201171875,0,Calm/Bull,1.9506753140736945e-10
2021-08-27,dax,15851.75,0,Calm/Bull,3.932234288011363e-11
2021-08-30,dax,15887.3095703125,0,Calm/Bull,3.590687499612554e-11
2021-08-31,dax,15835.08984375,0,Calm/Bull,7.846803984021069e-07
2021-09-01,dax,15824.2900390625,0,Calm/Bull,8.302435173421472e-10
2021-09-02,dax,15840.58984375,0,Calm/Bull,5.21285707924719e-11
2021-09-03,dax,15781.2001953125,0,Calm/Bull,1.2319122217043143e-10
2021-09-06,dax,15932.1201171875,0,Calm/Bull,2.890429391695803e-10
2021-09-07,dax,15843.08984375,0,Calm/Bull,1.7757282752170901e-09
2021-09-08,dax,15610.2802734375,0,Calm/Bull,1.7453489290343927e-06
2021-09-09,dax,15623.150390625,0,Calm/Bull,1.1857234966818875e-07
2021-09-10,dax,15609.8095703125,0,Calm/Bull,1.3282536507150716e-07
2021-09-13,dax,15701.419921875,0,Calm/Bull,1.1785451648548606e-07
2021-09-14,dax,15722.990234375,0,Calm/Bull,8.220794191987308e-08
2021-09-15,dax,15616.0,0,Calm/Bull,8.562923492028447e-07
2021-09-16,dax,15651.75,0,Calm/Bull,4.699596661430203e-08
2021-09-17,dax,15490.169921875,2,Stress/Bear,0.9999999999362856
2021-09-20,dax,15132.0595703125,0,Calm/Bull,0.04264159592098428
2021-09-21,dax,15348.5302734375,0,Calm/Bull,9.207535735142715e-05
2021-09-22,dax,15506.740234375,0,Calm/Bull,6.1348518137806585e-06
2021-09-23,dax,15643.9697265625,0,Calm/Bull,5.013082389808152e-06
2021-09-24,dax,15531.75,0,Calm/Bull,7.511043503893495e-06
2021-09-27,dax,15573.8798828125,0,Calm/Bull,2.052145648213056e-05
2021-09-28,dax,15248.5595703125,0,Calm/Bull,0.004555472681262786
2021-09-29,dax,15365.26953125,0,Calm/Bull,2.0839918775129834e-05
2021-09-30,dax,15260.6904296875,0,Calm/Bull,5.9173528405374866e-05
2021-10-01,dax,15156.4404296875,0,Calm/Bull,0.00010175997360180062
2021-10-04,dax,15036.5498046875,0,Calm/Bull,7.802540238134668e-05
2021-10-05,dax,15194.490234375,0,Calm/Bull,3.634885232883479e-05
2021-10-06,dax,14973.330078125,0,Calm/Bull,0.0008386436295757149
2021-10-07,dax,15250.8603515625,0,Calm/Bull,0.0005340462317191696
2021-10-08,dax,15206.1298828125,0,Calm/Bull,4.222869322170812e-05
2021-10-11,dax,15199.1396484375,0,Calm/Bull,5.71374453731434e-05
2021-10-12,dax,15146.8701171875,0,Calm/Bull,1.644974734802903e-05
2021-10-13,dax,15249.3798828125,0,Calm/Bull,3.8043712864046243e-05
2021-10-14,dax,15462.7197265625,0,Calm/Bull,4.616397463187494e-05
2021-10-15,dax,15587.3603515625,0,Calm/Bull,5.376969412631061e-05
2021-10-18,dax,15474.4697265625,0,Calm/Bull,6.216671913017978e-05
2021-10-19,dax,15515.830078125,0,Calm/Bull,2.0821848489440193e-05
2021-10-20,dax,15522.919921875,0,Calm/Bull,1.0529780774952689e-05
2021-10-21,dax,15472.5595703125,0,Calm/Bull,6.228128604486843e-06
2021-10-22,dax,15542.98046875,0,Calm/Bull,6.572435903189953e-06
2021-10-25,dax,15599.23046875,0,Calm/Bull,7.128124713602716e-06
2021-10-26,dax,15757.0595703125,0,Calm/Bull,2.739484291029907e-06
2021-10-27,dax,15705.8095703125,0,Calm/Bull,1.7579836291490853e-05
2021-10-28,dax,15696.330078125,0,Calm/Bull,2.2373306815549547e-05
