Date,market,Close,Regime,Regime_Name,Stress_Score
2018-03-19,bist100,1154.4969482421875,0,Calm/Bull,2.541814145980748e-05
2018-03-20,bist100,1164.311767578125,0,Calm/Bull,1.8846505624781397e-06
2018-03-21,bist100,1176.5067138671875,0,Calm/Bull,2.0095965328673945e-07
2018-03-22,bist100,1171.0968017578125,0,Calm/Bull,1.0887273408801691e-07
2018-03-23,bist100,1166.021728515625,1,Transition,1.332968826045122e-06
2018-03-26,bist100,1164.19677734375,1,Transition,6.990120810882763e-07
2018-03-27,bist100,1161.9588623046875,0,Calm/Bull,7.055848454238058e-08
2018-03-28,bist100,1141.286865234375,0,Calm/Bull,1.4446408417054505e-06
2018-03-29,bist100,1148.43994140625,0,Calm/Bull,1.0188380339857671e-07
2018-03-30,bist100,1149.2958984375,0,Calm/Bull,3.56129449562914e-08
2018-04-02,bist100,1144.4149169921875,0,Calm/Bull,8.893129251377802e-08
2018-04-03,bist100,1145.9349365234375,0,Calm/Bull,4.8341537704873063e-08
2018-04-04,bist100,1139.7498779296875,0,Calm/Bull,9.254589559240227e-08
2018-04-05,bist100,1149.4698486328125,0,Calm/Bull,4.138426315737701e-07
2018-04-06,bist100,1147.368896484375,0,Calm/Bull,1.487581392436466e-07
2018-04-09,bist100,1131.5550537109375,0,Calm/Bull,9.337016031347611e-06
2018-04-10,bist100,1107.12109375,0,Calm/Bull,0.0015256265070838974
2018-04-11,bist100,1092.5262451171875,2,Stress/Bear,0.9975634157203238
2018-04-12,bist100,1102.34814453125,0,Calm/Bull,0.00022196760531783874
2018-04-13,bist100,1096.0341796875,0,Calm/Bull,7.532061222110766e-05
2018-04-16,bist100,1106.87109375,0,Calm/Bull,6.516143582887566e-05
2018-04-17,bist100,1087.4422607421875,0,Calm/Bull,0.051120188708300277
2018-04-18,bist100,1120.9840087890625,2,Stress/Bear,0.8235125360070001
2018-04-19,bist100,1121.216064453125,0,Calm/Bull,0.0007224116407974196
2018-04-20,bist100,1109.319091796875,0,Calm/Bull,0.0021129288674450295
2018-04-24,bist100,1100.5802001953125,0,Calm/Bull,0.0013663483455362796
2018-04-25,bist100,1074.00830078125,2,Stress/Bear,0.7054517393898623
2018-04-26,bist100,1070.145263671875,0,Calm/Bull,0.0018638145915743606
2018-04-27,bist100,1076.13720703125,0,Calm/Bull,0.0018737904805482505
2018-04-30,bist100,1042.822509765625,2,Stress/Bear,0.9987378902987724
2018-05-02,bist100,1047.2513427734375,0,Calm/Bull,0.01755773848131274
2018-05-03,bist100,1029.08544921875,0,Calm/Bull,0.006926046269525527
2018-05-04,bist100,1025.9864501953125,0,Calm/Bull,0.0035623680282450268
2018-05-07,bist100,1008.6566162109376,0,Calm/Bull,0.018602005965914267
2018-05-08,bist100,993.6327514648438,0,Calm/Bull,0.02638177777662192
2018-05-09,bist100,1007.8006591796876,2,Stress/Bear,0.9248126524999347
2018-05-10,bist100,1023.8015747070312,1,Transition,0.42315944124861427
2018-05-11,bist100,1018.5195922851562,0,Calm/Bull,0.0011324169828537767
2018-05-14,bist100,1033.698486328125,0,Calm/Bull,0.10404383672775892
2018-05-15,bist100,1015.3986206054688,0,Calm/Bull,0.016023176928909436
2018-05-16,bist100,1021.5735473632812,0,Calm/Bull,0.00746578127406341
2018-05-17,bist100,1018.6885375976562,0,Calm/Bull,0.001278206560567114
2018-05-18,bist100,1024.0975341796875,0,Calm/Bull,0.0022195205803098744
2018-05-21,bist100,1022.5715942382812,0,Calm/Bull,0.0013646737411307642
2018-05-22,bist100,1033.271484375,0,Calm/Bull,0.0023855792188174083
2018-05-23,bist100,1018.9115600585938,0,Calm/Bull,0.0033444687930545293
2018-05-24,bist100,1011.3756103515624,0,Calm/Bull,0.015457083914229931
2018-05-25,bist100,1031.9954833984375,0,Calm/Bull,0.022979433943197437
2018-05-28,bist100,1065.2474365234375,1,Transition,0.21244807903013788
2018-05-29,bist100,1051.12841796875,0,Calm/Bull,0.0012258354203158583
2018-05-30,bist100,1038.6844482421875,0,Calm/Bull,0.0016613686574455968
2018-05-31,bist100,1006.5177001953124,2,Stress/Bear,0.8633541935354903
2018-06-01,bist100,991.7067260742188,0,Calm/Bull,0.020816606732500957
2018-06-04,bist100,992.4927368164062,0,Calm/Bull,0.02624093343014817
2018-06-05,bist100,978.226806640625,0,Calm/Bull,0.02195680768839128
2018-06-06,bist100,966.5718994140624,0,Calm/Bull,0.32175913148630286
2018-06-07,bist100,986.2317504882812,1,Transition,0.07399441231293744
2018-06-08,bist100,958.751953125,0,Calm/Bull,0.03648427194718841
2018-06-11,bist100,966.60888671875,2,Stress/Bear,0.919010850967302
2018-06-12,bist100,953.06494140625,0,Calm/Bull,0.0020939221869841094
2018-06-13,bist100,935.0430297851562,0,Calm/Bull,0.0089135991776006
2018-06-14,bist100,945.4030151367188,2,Stress/Bear,0.6864693449205437
2018-06-18,bist100,930.4280395507812,0,Calm/Bull,0.007822380915982152
2018-06-19,bist100,944.364013671875,1,Transition,0.13596566242730163
2018-06-20,bist100,945.5139770507812,0,Calm/Bull,0.0027780075011602044
2018-06-21,bist100,950.5669555664062,0,Calm/Bull,0.0036931217803144413
2018-06-22,bist100,958.5159301757812,0,Calm/Bull,0.008942850727685208
2018-06-25,bist100,940.0780029296876,2,Stress/Bear,1.0
2018-06-26,bist100,944.0769653320312,0,Calm/Bull,0.0035749146963554895
2018-06-27,bist100,959.5429077148438,1,Transition,0.030112477583629498
2018-06-28,bist100,962.264892578125,0,Calm/Bull,0.002746787868213003
2018-06-29,bist100,965.1958618164062,0,Calm/Bull,0.0002713480880301588
2018-07-02,bist100,967.7298583984376,0,Calm/Bull,0.0004430332344208962
2018-07-03,bist100,965.8768920898438,0,Calm/Bull,0.00033743500529399086
2018-07-04,bist100,972.2958374023438,0,Calm/Bull,0.0001604471880391331
2018-07-05,bist100,990.9647216796876,1,Transition,0.001993287082342153
2018-07-06,bist100,987.333740234375,0,Calm/Bull,0.00020810041267515757
2018-07-09,bist100,992.5227661132812,0,Calm/Bull,0.0002152394317606514
2018-07-10,bist100,962.7418823242188,0,Calm/Bull,0.12265114530427065
2018-07-11,bist100,912.8901977539062,2,Stress/Bear,0.999995292852494
2018-07-12,bist100,895.708251953125,2,Stress/Bear,0.999999515992206
2018-07-13,bist100,898.9722290039062,2,Stress/Bear,0.5164314273989019
2018-07-16,bist100,897.4352416992188,2,Stress/Bear,0.6345361486029544
2018-07-17,bist100,916.2911376953124,1,Transition,0.2783614457291988
2018-07-18,bist100,923.215087890625,0,Calm/Bull,0.013990597698637464
2018-07-19,bist100,930.0240478515624,0,Calm/Bull,0.005618425034634691
2018-07-20,bist100,940.8179931640624,0,Calm/Bull,0.016493998088123348
2018-07-23,bist100,953.0469360351562,0,Calm/Bull,0.07393028989909571
2018-07-24,bist100,921.3331298828124,2,Stress/Bear,0.9981004218883979
2018-07-25,bist100,953.680908203125,2,Stress/Bear,0.5862598291921671
2018-07-26,bist100,948.16796875,2,Stress/Bear,0.6660904816684552
2018-07-27,bist100,955.8429565429688,0,Calm/Bull,0.021841815284793384
2018-07-30,bist100,961.5718994140624,0,Calm/Bull,0.02028929803073278
2018-07-31,bist100,969.516845703125,0,Calm/Bull,0.05433128176867046
2018-08-01,bist100,972.1008911132812,0,Calm/Bull,0.020715947873323627
2018-08-02,bist100,945.427978515625,2,Stress/Bear,0.7222233067783954
2018-08-03,bist100,956.0999145507812,0,Calm/Bull,0.0614848287109141
2018-08-06,bist100,941.7349853515624,0,Calm/Bull,0.06513466902569798
2018-08-07,bist100,961.6048583984376,1,Transition,0.21181203555669062
2018-08-08,bist100,969.73388671875,0,Calm/Bull,0.004096319453556192
2018-08-09,bist100,971.8458862304688,1,Transition,0.3276403030693815
2018-08-10,bist100,949.3909301757812,2,Stress/Bear,1.0
2018-08-13,bist100,926.841064453125,2,Stress/Bear,0.9999999998677858
2018-08-14,bist100,934.1820678710938,1,Transition,0.08903762616220375
2018-08-15,bist100,902.625244140625,2,Stress/Bear,0.9999999929360914
2018-08-16,bist100,871.4273681640625,2,Stress/Bear,0.9999993051326256
2018-08-17,bist100,887.3433227539062,2,Stress/Bear,0.9993186315133465
2018-08-20,bist100,901.855224609375,2,Stress/Bear,0.5790916640285376
2018-08-27,bist100,912.835205078125,0,Calm/Bull,0.08922726041585152
2018-08-28,bist100,938.6640014648438,1,Transition,0.4998109892106132
2018-08-29,bist100,932.8020629882812,2,Stress/Bear,0.5113992658338726
2018-08-31,bist100,927.2290649414062,0,Calm/Bull,0.13063372550609326
2018-09-03,bist100,939.1510009765624,2,Stress/Bear,0.5171142832656701
2018-09-04,bist100,931.8880615234376,0,Calm/Bull,0.06162360578220164
2018-09-05,bist100,927.905029296875,0,Calm/Bull,0.012991917745271378
2018-09-06,bist100,927.6280517578124,0,Calm/Bull,0.01262286254210984
2018-09-07,bist100,932.737060546875,0,Calm/Bull,0.007904628811988368
2018-09-10,bist100,916.9780883789062,0,Calm/Bull,0.016574785109057986
2018-09-11,bist100,923.8861083984376,0,Calm/Bull,0.0065563609482616764
2018-09-12,bist100,922.2691040039062,0,Calm/Bull,0.002928207352873732
2018-09-13,bist100,944.18701171875,1,Transition,0.4104606949794092
2018-09-14,bist100,947.5910034179688,0,Calm/Bull,0.010883731396626217
2018-09-17,bist100,943.4719848632812,0,Calm/Bull,0.004008594081275392
2018-09-18,bist100,948.864013671875,0,Calm/Bull,0.00689025460496227
2018-09-19,bist100,966.0328979492188,1,Transition,0.009810673211662582
2018-09-20,bist100,961.2058715820312,1,Transition,0.010330146940189416
2018-09-21,bist100,979.8768310546876,1,Transition,0.0008263135432157498
2018-09-24,bist100,995.4686889648438,1,Transition,0.001001670626021585
2018-09-25,bist100,992.9197387695312,1,Transition,0.0010984618418311942
2018-09-26,bist100,991.4837646484376,1,Transition,0.00032404833099550283
2018-09-27,bist100,1002.981689453125,1,Transition,0.0003686759122299415
2018-09-28,bist100,999.5636596679688,1,Transition,0.00038022674507205744
2018-10-01,bist100,985.3667602539062,0,Calm/Bull,0.0017330910690423172
2018-10-02,bist100,981.601806640625,1,Transition,0.00024145427503346423
2018-10-03,bist100,971.8739013671876,0,Calm/Bull,0.0006193193914167841
2018-10-04,bist100,944.9630126953124,0,Calm/Bull,0.05998334419834222
2018-10-05,bist100,948.8300170898438,1,Transition,0.004852515415974613
2018-10-08,bist100,960.8678588867188,1,Transition,0.00430079839771337
2018-10-09,bist100,967.3128662109376,1,Transition,0.0006255499511560403
2018-10-10,bist100,944.4019775390624,0,Calm/Bull,0.012556740129026864
2018-10-11,bist100,947.469970703125,0,Calm/Bull,0.00017791363844480584
2018-10-12,bist100,966.56884765625,1,Transition,0.29420748731870777
2018-10-15,bist100,986.3077392578124,1,Transition,0.0021629655504287835
2018-10-16,bist100,984.6587524414062,0,Calm/Bull,0.0002936748212170595
2018-10-17,bist100,989.9047241210938,0,Calm/Bull,0.0007959696292825543
2018-10-18,bist100,974.5347900390624,0,Calm/Bull,0.004860903813663229
2018-10-19,bist100,964.5408935546876,0,Calm/Bull,0.0004155746870748984
2018-10-22,bist100,946.81201171875,0,Calm/Bull,0.01293669317343475
2018-10-23,bist100,934.68505859375,0,Calm/Bull,0.0008554979398511658
2018-10-24,bist100,926.9170532226562,0,Calm/Bull,0.0012328575409657914
2018-10-25,bist100,937.4720458984376,0,Calm/Bull,0.0031368580073283885
2018-10-26,bist100,905.41015625,2,Stress/Bear,0.9089125359181847
2018-10-30,bist100,899.9942626953125,0,Calm/Bull,0.06852593357690927
2018-10-31,bist100,902.0022583007812,0,Calm/Bull,0.045582096272968595
2018-11-01,bist100,923.869140625,1,Transition,0.052369540336118396
2018-11-02,bist100,941.2249755859376,1,Transition,0.011017681957260836
2018-11-05,bist100,959.471923828125,1,Transition,0.06594356646253116
2018-11-06,bist100,947.27197265625,0,Calm/Bull,0.05605841214532839
2018-11-07,bist100,954.9279174804688,0,Calm/Bull,0.0261444116947351
2018-11-08,bist100,935.0570678710938,0,Calm/Bull,0.018961889958609073
2018-11-09,bist100,928.3870849609376,0,Calm/Bull,0.0010897576362393234
2018-11-12,bist100,914.4481811523438,0,Calm/Bull,0.006127317857198643
2018-11-13,bist100,927.0810546875,0,Calm/Bull,0.006198413057673743
2018-11-14,bist100,932.8670654296876,0,Calm/Bull,0.002993867306186099
2018-11-15,bist100,932.9630737304688,0,Calm/Bull,0.001209914413117614
2018-11-16,bist100,936.1600341796876,0,Calm/Bull,0.0010292121234207706
2018-11-19,bist100,945.7039794921876,0,Calm/Bull,0.0012426999484940397
2018-11-20,bist100,916.859130859375,0,Calm/Bull,0.22716689775389015
2018-11-21,bist100,927.0750732421876,0,Calm/Bull,0.0019070510501777297
2018-11-22,bist100,926.2830810546876,0,Calm/Bull,0.0011866355661183864
2018-11-23,bist100,930.028076171875,0,Calm/Bull,0.0014062582008841518
2018-11-26,bist100,939.6190185546876,0,Calm/Bull,0.000954334857701301
2018-11-27,bist100,935.1650390625,0,Calm/Bull,0.0002995619686648481
2018-11-28,bist100,940.7050170898438,0,Calm/Bull,0.00025732830417021536
2018-11-29,bist100,951.2509155273438,0,Calm/Bull,0.00020389654115314463
2018-11-30,bist100,954.1549072265624,0,Calm/Bull,0.0005710263027451112
2018-12-03,bist100,949.7399291992188,0,Calm/Bull,8.847457580776538e-05
2018-12-04,bist100,938.7999877929688,0,Calm/Bull,0.00012040858307813241
2018-12-05,bist100,939.697021484375,0,Calm/Bull,2.6912520378457744e-05
2018-12-06,bist100,928.26806640625,0,Calm/Bull,2.127236516102014e-05
2018-12-07,bist100,936.9900512695312,0,Calm/Bull,3.692474977898001e-05
2018-12-10,bist100,922.2681274414062,0,Calm/Bull,6.971856525346277e-05
2018-12-11,bist100,918.0040893554688,0,Calm/Bull,1.0925947285975686e-05
2018-12-12,bist100,900.5062255859375,0,Calm/Bull,0.0003154225887071607
2018-12-13,bist100,913.8601684570312,0,Calm/Bull,0.00016507370235145996
2018-12-14,bist100,905.2811889648438,0,Calm/Bull,0.00010404914727593135
2018-12-17,bist100,899.6142578125,0,Calm/Bull,6.956661479349445e-05
2018-12-18,bist100,910.7362060546876,0,Calm/Bull,2.4266821908637332e-05
2018-12-19,bist100,925.5220947265624,0,Calm/Bull,7.852728065169813e-05
2018-12-20,bist100,918.5361328125,0,Calm/Bull,1.2524344241895545e-05
2018-12-21,bist100,918.6030883789062,0,Calm/Bull,1.1119765791974455e-05
2018-12-24,bist100,915.2640991210938,0,Calm/Bull,3.2116285426349984e-05
2018-12-26,bist100,910.0171508789062,0,Calm/Bull,0.00010045941675964147
2018-12-27,bist100,909.7431640625,0,Calm/Bull,8.832839645064783e-06
2018-12-28,bist100,904.3482055664062,0,Calm/Bull,1.1577980465493553e-05
