Date,market,log_return,volatility_20,volatility_60,range_pct,volume_ratio,return_ma5,return_ma20,volatility_ratio,kmeans_regime
2018-05-11,sp500,0.0017061392709612,0.0073689712383871,0.0108436171530929,0.0056494641735631,0.827282465516708,0.0047710205505869,0.001326594462599,0.6795676326773766,0
2018-05-14,sp500,0.0008830995101265,0.0071956987814917,0.0107326734946492,0.006091331792608,0.8620004960081135,0.0042572443416142,0.0009669325980272,0.6704479349976677,0
2018-05-15,sp500,-0.0068656550439908,0.0070224374577374,0.0107689575643738,0.0061517549951607,0.9473821622929413,0.0029372486551628,9.339626513433652e-05,0.6521000213585478,0
2018-05-16,sp500,0.0040523398475144,0.0070769761200638,0.010755557879187,0.0057264709543263,0.9372942397814534,0.0018205870376919,0.0002544622371323,0.6579831747973204,0
2018-05-17,sp500,-0.0008562387886101,0.0069421046835545,0.0107316095540282,0.0075731139331941,1.0020721947762252,-0.0002160630407997,0.0004987793874935,0.6468838293645142,0
2018-05-18,sp500,-0.0026356652545503,0.0066547378295189,0.0107368336704079,0.003803974415795,0.9753689269895304,-0.001084423945902,0.0007956549841836,0.6198045004515793,0
2018-05-21,sp500,0.0073596045479333,0.0068105834700098,0.0105786325464226,0.0049359461495466,0.880000288195858,0.0002108770616593,0.001160823706021,0.6438056563665132,0
2018-05-22,sp500,-0.0031406885928751,0.0059840897221899,0.0104715449605482,0.007473134978107,0.9799817187687548,0.0009558703518824,0.001677333676701,0.5714619709637029,0
2018-05-23,sp500,0.0032431452068987,0.0059943173275155,0.0103522263628465,0.008703810690599,0.9684513004677135,0.0007940314237593,0.0017477222254048,0.5790365393311695,0
2018-05-24,sp500,-0.0020252629577225,0.0056880621349819,0.0102530552658383,0.0090147548914091,0.9603289099116056,0.0005602265899368,0.0011274518681498,0.5547675290441154,0
2018-05-25,sp500,-0.0023600030541859,0.0057412909329861,0.0101046184721227,0.0045456143989791,0.8841052607350518,0.0006153590300096,0.0009538014518723,0.5681848304144815,0
2018-05-29,sp500,-0.0116315725117922,0.0060694038477853,0.0101998281182733,0.0125879644029902,1.0976767863224903,-0.0031828763819354,0.0007832824537288,0.595049620190342,0
2018-05-30,sp500,0.0126158753519238,0.0066163635207274,0.0102319873114949,0.0098788756845703,1.0457703579790611,-3.1563592975628746e-05,0.0012867861127736,0.6466352351018227,0
2018-05-31,sp500,-0.0069033332434342,0.006594466694381,0.0102646944390576,0.0080657635658697,1.2400518230612625,-0.0020608592830422,0.001303217010672,0.6424415976075044,0
2018-06-01,sp500,0.0107907997092398,0.0068636580951285,0.0103610439586504,0.0066663666935571,1.0829186988009163,0.0005023532503502,0.0019555678753872,0.6624485063976697,0
2018-06-04,sp500,0.0044695948983522,0.0064150756925912,0.0103611627005876,0.0031380708512351,0.9985097415816652,0.0018682728408578,0.0015425571188881,0.6191463137845902,0
2018-06-05,sp500,0.0007023462695756,0.0064014503236195,0.01011337268335,0.0047657513909878,1.0278684481244476,0.0043350565971314,0.0014050754046173,0.6329688941611392,0
2018-06-06,sp500,0.0085309006373119,0.0065803125147808,0.0101752002909645,0.0086316413142969,1.069768236547762,0.0035180616542091,0.0018449042670696,0.6467010306051767,0
2018-06-07,sp500,-0.0007144436219845,0.0063378898115745,0.0101417861047977,0.0071253981956805,1.095674141413313,0.004755839578499,0.001327399689227,0.624928365288273,0
2018-06-08,sp500,0.0031210289077513,0.0060719618867872,0.0101208183072099,0.0056853666642449,0.9223142997135813,0.0032218854182013,0.0010171005544221,0.5999477218617385,0
2018-06-11,sp500,0.0010681370069403,0.0060698269287711,0.0101206613870729,0.0036089284911933,0.9531155659161108,0.0025415938399189,0.0009852004412211,0.5997460735643336,0
2018-06-12,sp500,0.0017418672787038,0.0060721037105346,0.0101207623815271,0.0039542921739916,0.9973978590361584,0.0027494980417445,0.0010281388296499,0.5999650502236576,0
2018-06-13,sp500,-0.0040342545414114,0.0059091963539528,0.0099566062899943,0.0060599103877392,1.1007240411478354,0.0002364670059999,0.0011697088547789,0.5934950305196964,0
2018-06-14,sp500,0.0024685005225036,0.0058790676867721,0.0099592719888068,0.0045067687957589,1.0158257943378284,0.0008730558348975,0.0010905168885284,0.5903109879295981,0
2018-06-15,sp500,-0.001017620315494,0.0058819902783253,0.0099566844228078,0.0075836896568412,1.521008621389516,4.532599024846453e-05,0.0010824478121842,0.5907579299040033,0
2018-06-18,sp500,-0.0021283911808865,0.0058661860602012,0.0093661412332518,0.0064424959159531,0.9260061051082216,-0.0005939796473169,0.0011078115158674,0.6263183432868781,0
